CustomerID,PhoneService,MultipleLines
4737-HOBAX,Yes,Yes
0537-QYZZN,Yes,Yes
3340-QBBFM,Yes,No
1704-NRWYE,Yes,No
2592-SEIFQ,No,No phone service
8200-KLNYW,Yes,No
3372-CDXFJ,Yes,Yes
4781-ZXYGU,Yes,No
7632-YUTXB,Yes,No
2718-YSKCS,Yes,No
9896-UYMIE,Yes,Yes
0853-NWIFK,Yes,No
8212-CRQXP,Yes,No
6980-CDGFC,Yes,No
7691-XVTZH,Yes,Yes
2520-SGTTA,Yes,No
7481-ATQQS,Yes,Yes
2277-VWCNI,Yes,Yes
1088-CNNKB,Yes,Yes
8642-GVWRF,Yes,No
1930-BZLHI,Yes,No
3400-ESFUW,Yes,No
5868-YTYKS,Yes,No
3525-DVKFN,Yes,No
1482-OXZSY,Yes,Yes
0377-JBKKT,Yes,No
5778-BVOFB,Yes,No
3373-YZZYM,Yes,No
2057-ZBLPD,Yes,Yes
0228-MAUWC,Yes,Yes
5502-RLUYV,Yes,Yes
0023-HGHWL,No,No phone service
7663-YJHSN,Yes,Yes
4915-BFSXL,Yes,Yes
3086-RUCRN,Yes,Yes
5215-LNLDJ,No,No phone service
7576-JMYWV,Yes,Yes
9039-RBEEE,No,No phone service
0257-KXZGU,Yes,Yes
1307-ATKGB,Yes,No
8417-FMLZI,Yes,No
3714-XPXBW,Yes,Yes
1850-AKQEP,Yes,No
2824-DXNKN,Yes,Yes
5227-JSCFE,No,No phone service
0848-ZGQIJ,Yes,No
3621-CHYVB,No,No phone service
8042-RNLKO,Yes,Yes
1792-UXAFY,Yes,No
5372-FBKBN,Yes,No
0420-TXVSG,Yes,Yes
6217-TOWGS,Yes,Yes
0515-YPMCW,Yes,No
0378-XSZPU,Yes,No
1045-LTCYT,Yes,No
1544-JJMYL,Yes,No
4636-JGAAI,Yes,Yes
6874-SGLHU,Yes,No
5951-AOFIH,Yes,No
4729-XKASR,No,No phone service
3059-NGMXB,Yes,Yes
8652-YHIYU,Yes,Yes
5278-PNYOX,Yes,No
5449-FIBXJ,Yes,Yes
3486-HOOGQ,Yes,Yes
5061-PBXFW,Yes,No
8630-FJLIB,Yes,No
3891-NLXJB,No,No phone service
4749-OJKQU,Yes,Yes
0577-WHMEV,Yes,Yes
5453-AXEPF,Yes,Yes
3639-XJHKQ,Yes,No
3716-LRGXK,Yes,Yes
2263-SFSQZ,Yes,Yes
9950-MTGYX,Yes,No
3397-AVTKU,Yes,No
4825-FUREZ,Yes,No
9837-BMCLM,Yes,No
2672-OJQZP,Yes,No
0137-UDEUO,Yes,No
3134-DSHVC,Yes,Yes
6161-UUUTA,Yes,No
7821-DPRQE,Yes,Yes
6543-XRMYR,Yes,Yes
2001-EWBQU,Yes,Yes
4925-LMHOK,Yes,Yes
1608-GMEWB,Yes,Yes
6695-AMZUF,Yes,No
1455-UGQVH,Yes,Yes
8410-BGQXN,Yes,No
8280-MQRQN,Yes,No
1619-YWUBB,Yes,Yes
7611-YKYTC,Yes,No
2037-SGXHH,Yes,Yes
3178-FESZO,Yes,Yes
0365-GXEZS,Yes,No
0082-OQIQY,Yes,No
6087-MVHJH,Yes,Yes
4603-JANFB,Yes,No
3018-TFTSU,Yes,No
3606-SBKRY,No,No phone service
4806-KEXQR,Yes,No
0667-NSRGI,Yes,Yes
7083-YNSKY,Yes,Yes
6893-ODYYE,Yes,No
8242-JSVBO,Yes,No
2479-BRAMR,Yes,Yes
9541-ZPSEA,Yes,No
2665-NPTGL,Yes,Yes
1139-WUOAH,No,No phone service
4693-VWVBO,Yes,No
7434-SHXLS,Yes,No
6937-GCDGQ,Yes,No
0988-JRWWP,Yes,No
5075-JSDKI,Yes,Yes
7908-QCBCA,Yes,No
8644-XYTSV,No,No phone service
6711-FLDFB,Yes,Yes
3873-WOSBC,Yes,Yes
7465-ZZRVX,Yes,No
7975-JMZNT,Yes,Yes
7251-XFOIL,Yes,Yes
4116-IQRFR,Yes,Yes
3714-JTVOV,Yes,No
8259-DZLIZ,Yes,Yes
0442-ZXKVS,Yes,Yes
7853-WNZSY,Yes,No
3120-FAZKD,Yes,Yes
8606-OEGQZ,Yes,Yes
0225-ZORZP,Yes,No
4702-IOQDC,Yes,No
9489-JMTTN,Yes,Yes
0575-CUQOV,Yes,No
0967-BMLBD,Yes,No
6178-KFNHS,Yes,Yes
2830-LEWOA,Yes,No
5006-MXVRN,Yes,No
1264-BYWMS,Yes,Yes
9658-WYUFB,Yes,Yes
8327-WKMIE,Yes,No
6917-FIJHC,Yes,Yes
5329-KRDTM,Yes,Yes
7797-EJMDP,Yes,No
3530-VWVGU,Yes,No
2013-SGDXK,Yes,No
6368-NWMCE,Yes,Yes
3633-CDBUW,Yes,No
0707-HOVVN,Yes,Yes
8580-QVLOC,Yes,Yes
3956-MGXOG,Yes,No
9274-UARKJ,Yes,No
4077-HWUYD,Yes,Yes
2012-NWRPA,Yes,Yes
8808-ELEHO,Yes,Yes
0103-CSITQ,Yes,Yes
3506-LCJDC,Yes,No
8671-KKKOS,No,No phone service
7305-ZWMAJ,Yes,No
9518-XXBXE,Yes,No
3934-HXCFZ,Yes,Yes
6578-KRMAW,Yes,No
4860-IJUDE,Yes,No
7666-WKRON,Yes,No
9688-YGXVR,Yes,No
0423-UDIJQ,Yes,No
1945-XISKS,Yes,No
4910-AQFFX,Yes,Yes
2154-KVJFF,Yes,Yes
5360-LJCNJ,Yes,Yes
2607-FBDFF,Yes,No
9647-ERGBE,Yes,Yes
3428-XZMAZ,Yes,No
1100-DDVRV,No,No phone service
0378-TOVMS,Yes,No
4355-HBJHH,Yes,Yes
6728-WYQBC,Yes,No
9058-CBREO,Yes,Yes
9029-FEGVJ,Yes,Yes
7216-KAOID,Yes,No
0318-QUUOB,Yes,No
6145-NNPNO,Yes,No
5520-FVEWJ,Yes,Yes
5339-TJFEK,Yes,Yes
5572-ZDXHY,Yes,No
2074-GUHPQ,Yes,Yes
4625-XMOYM,Yes,Yes
5827-MWCZK,Yes,Yes
1385-TQOZW,Yes,No
5914-XRFQB,Yes,Yes
4329-YPDDQ,Yes,No
4804-NCPET,Yes,No
3750-CKVKH,Yes,No
5944-UGLLK,No,No phone service
8063-GBATB,Yes,Yes
7787-BNTZM,Yes,No
2252-ISRNH,Yes,Yes
9415-TPKRV,Yes,Yes
5322-TEUJK,Yes,Yes
4547-KQRTM,Yes,Yes
4877-EVATK,Yes,No
1866-DIOQZ,No,No phone service
8375-KVTHK,Yes,No
2697-NQBPF,Yes,Yes
3709-OIJEA,Yes,No
7639-SUPCW,Yes,No
1386-ZIKUV,Yes,No
0599-XNYDO,Yes,No
6377-WHAOX,Yes,Yes
6855-VLGOS,Yes,No
8999-XXGNS,Yes,Yes
8746-OQQRW,Yes,Yes
3181-MIZBN,Yes,No
0471-ARVMX,Yes,Yes
7766-CLTIC,Yes,No
5650-YLIBA,Yes,Yes
0825-CPPQH,Yes,No
9084-OAYKL,Yes,No
6122-LJADA,Yes,Yes
2400-XIWIO,Yes,Yes
7524-VRLPL,Yes,Yes
1069-XAIEM,Yes,Yes
7569-NMZYQ,Yes,Yes
5201-USSQZ,Yes,No
2105-PHWON,Yes,Yes
1494-EJZDW,Yes,No
4884-TVUQF,Yes,Yes
8003-EWNDZ,Yes,No
1897-RCFUM,Yes,Yes
9256-JTBNZ,Yes,No
4658-HCOHW,Yes,No
2211-RMNHO,Yes,Yes
2432-TFSMK,Yes,Yes
3440-JPSCL,Yes,No
4929-ROART,Yes,Yes
1834-ABKHQ,Yes,No
1741-WTPON,Yes,Yes
3932-IJWDZ,Yes,Yes
1240-HCBOH,Yes,Yes
3594-KADLU,No,No phone service
8065-BVEPF,Yes,No
3796-ENZGF,Yes,Yes
1734-ZMNTZ,Yes,Yes
2853-CWQFQ,Yes,No
0813-TAXXS,Yes,Yes
2519-TWKFS,Yes,Yes
2889-FPWRM,Yes,Yes
0626-QXNGV,Yes,Yes
6723-CEGQI,No,No phone service
6987-XQSJT,Yes,Yes
4732-RRJZC,Yes,No
9499-XPZXM,Yes,Yes
4338-EYCER,Yes,No
3007-FDPEA,Yes,No
6350-XFYGW,Yes,No
4290-BSXUX,Yes,Yes
8513-OLYGY,Yes,Yes
0311-QYWSS,Yes,No
8705-DWKTI,Yes,No
8755-IWJHN,Yes,Yes
0325-XBFAC,Yes,No
4480-QQRHC,Yes,No
0929-PECLO,Yes,Yes
3680-CTHUH,Yes,Yes
1202-KKGFU,Yes,No
6112-KTHFQ,Yes,No
1852-XEMDW,Yes,Yes
2462-XIIJB,Yes,Yes
4760-XOHVN,Yes,No
1820-DJFPH,Yes,Yes
9426-SXNHE,Yes,No
9068-FHQHD,Yes,No
1269-FOYWN,Yes,No
9470-YFUYI,Yes,No
7817-BOQPW,Yes,Yes
7402-EYFXX,Yes,Yes
1853-UDXBW,Yes,No
9895-VFOXH,No,No phone service
5458-CQJTA,Yes,No
1230-QAJDW,Yes,Yes
5701-ZIKJE,Yes,No
5219-YIPTK,Yes,Yes
5032-MIYKT,Yes,No
7396-VJUZB,Yes,No
9717-QEBGU,Yes,No
5172-RKOCB,Yes,Yes
6509-TSGWN,Yes,Yes
3540-RZJYU,Yes,No
3178-CIFOT,Yes,No
2091-MJTFX,No,No phone service
4530-NDRKU,Yes,No
5985-TBABQ,Yes,Yes
9800-ONTFE,Yes,Yes
6743-HHQPF,No,No phone service
8455-HIRAQ,Yes,No
6616-AALSR,Yes,Yes
0883-EIBTI,Yes,No
9415-ZNBSX,Yes,Yes
4018-KJYUY,Yes,No
0722-TROQR,Yes,Yes
7571-YXDAD,Yes,Yes
3884-UEBXB,No,No phone service
8780-RSYYU,Yes,No
5537-UXXVS,Yes,No
1791-PQHBB,Yes,No
8701-DGLVH,Yes,No
8741-LQOBK,No,No phone service
3393-FMZPV,Yes,Yes
8082-GHXOP,Yes,No
6402-ZFPPI,Yes,Yes
0980-FEXWF,Yes,No
7486-KSRVI,Yes,Yes
3011-WQKSZ,Yes,No
8443-WVPSS,Yes,No
3006-XIMLN,Yes,Yes
8218-FFJDS,Yes,Yes
1986-PHGZF,Yes,Yes
9965-YOKZB,Yes,Yes
0504-HHAPI,Yes,Yes
9360-OMDZZ,Yes,Yes
6305-YLBMM,Yes,No
0345-XMMUG,Yes,Yes
8024-XNAFQ,Yes,Yes
3647-GMGDH,Yes,No
2988-GBIVW,Yes,Yes
2832-SCUCO,Yes,No
7036-ZZKBD,Yes,No
3791-LGQCY,Yes,Yes
0265-PSUAE,Yes,No
0463-TXOAK,Yes,Yes
0594-UFTUL,Yes,No
9509-MPYOD,Yes,No
9128-CPXKI,Yes,No
0129-KPTWJ,Yes,No
8166-ZZTFS,Yes,Yes
5855-EIBDE,Yes,Yes
5365-LLFYV,Yes,No
5956-YHHRX,Yes,Yes
6008-NAIXK,No,No phone service
2956-GGUCQ,Yes,Yes
1928-BXYIV,Yes,Yes
5760-FXFVO,Yes,No
6595-COKXZ,Yes,No
0961-ZWLVI,Yes,Yes
5181-OABFK,Yes,No
4007-NHVHI,Yes,Yes
7816-VGHTO,No,No phone service
5871-DGTXZ,Yes,No
7550-WIQVA,Yes,Yes
7544-ZVIKX,Yes,Yes
0016-QLJIS,Yes,Yes
7508-DQAKK,Yes,Yes
5176-OLSKT,Yes,Yes
9356-AXGMP,Yes,Yes
3556-BVQGL,Yes,No
0362-ZBZWJ,Yes,Yes
8979-CAMGB,Yes,Yes
4211-MMAZN,Yes,No
7581-EBBOU,Yes,No
4274-OWWYO,Yes,No
5073-RZGBK,Yes,Yes
1541-ETJZO,Yes,Yes
2192-CKRLV,No,No phone service
3154-HMWUU,Yes,No
6119-SPUDB,No,No phone service
6522-OIQSX,No,No phone service
7813-ZGGAW,Yes,Yes
8748-HFWBO,Yes,No
1052-QJIBV,Yes,No
1319-YLZJG,Yes,No
4106-HADHQ,Yes,No
0723-FDLAY,Yes,Yes
3050-RLLXC,Yes,Yes
9298-WGMRW,Yes,Yes
2369-UAPKZ,Yes,Yes
3088-LHEFH,Yes,Yes
2778-OCLGR,No,No phone service
6583-KQJLK,Yes,No
8544-JNBOX,Yes,No
6681-ZSEXG,Yes,Yes
6139-ZZRBQ,Yes,No
6116-RFVHN,Yes,Yes
0637-KVDLV,Yes,Yes
8884-FEEWR,Yes,No
3125-RAHBV,Yes,No
6633-MPWBS,Yes,No
0373-AIVNJ,No,No phone service
8785-EPNCG,Yes,Yes
1682-VCOIO,Yes,No
5729-KLZAR,Yes,No
2072-ZVJJX,Yes,Yes
8849-AYPTR,Yes,No
9518-IMLHK,Yes,No
1582-RAFML,Yes,Yes
3646-ITDGM,Yes,No
8740-CRYFY,Yes,No
3569-VLDHH,Yes,No
8224-KDLKN,Yes,Yes
7594-LZNWR,Yes,No
4001-TSBTV,Yes,No
2962-XPMCQ,Yes,No
8727-XDPUD,No,No phone service
1043-UXOVO,Yes,Yes
1064-FBXNK,Yes,No
3996-ZNWYK,Yes,No
2878-DHMIN,Yes,No
7762-ONLJY,Yes,No
1678-FYZOW,Yes,No
5795-BKOYE,Yes,No
8627-EHGIP,No,No phone service
7402-PWYJJ,Yes,Yes
5480-TBGPH,Yes,No
0018-NYROU,Yes,No
7501-VTYLJ,Yes,No
7608-RGIRO,Yes,Yes
0480-BIXDE,Yes,No
5895-QSXOD,Yes,No
9814-AOUDH,Yes,No
6175-IRFIT,Yes,No
8760-ZRHKE,Yes,Yes
1622-HSHSF,Yes,No
8854-CCVSQ,Yes,Yes
6749-UTDVX,Yes,Yes
5542-DHSXL,Yes,No
9102-OXKFY,Yes,Yes
0511-JTEOY,Yes,No
5216-WASFJ,Yes,Yes
7808-DVWEP,Yes,No
7067-KSAZT,Yes,Yes
2284-VFLKH,Yes,No
0366-NQSHS,Yes,No
6532-YLWSI,Yes,No
3807-BPOMJ,Yes,No
3892-NXAZG,Yes,Yes
4948-WBBKL,Yes,Yes
4182-BGSIQ,Yes,No
9300-AGZNL,Yes,Yes
0988-AADSA,Yes,Yes
9972-NKTFD,Yes,No
3717-LNXKW,Yes,Yes
5734-EJKXG,Yes,Yes
2207-RYYRL,Yes,Yes
6729-FZWSY,Yes,No
9695-IDRZR,Yes,Yes
8144-DGHXP,Yes,No
7814-LEEVE,Yes,No
1112-CUNAO,Yes,Yes
5175-AOBHI,Yes,No
5174-RNGBH,Yes,No
8631-WUXGY,Yes,No
7270-BDIOA,Yes,Yes
9565-JSNFM,Yes,No
5906-DVAPM,Yes,Yes
6654-QGBZZ,Yes,No
8348-JLBUG,Yes,No
0607-DAAHE,Yes,No
5641-DMBFJ,Yes,Yes
9200-NLNPD,No,No phone service
2664-XJZNO,Yes,No
9732-KPKBW,Yes,No
3339-EAQNV,Yes,Yes
0921-OHLVP,Yes,Yes
3389-YGYAI,Yes,Yes
9560-ARGQJ,Yes,No
8350-NYMVI,No,No phone service
1600-DILPE,Yes,No
0536-ESJEP,Yes,No
4654-GGUII,No,No phone service
6478-HRRCZ,Yes,No
8510-BBWMU,Yes,No
6857-TKDJV,Yes,Yes
2360-RDGRO,Yes,Yes
0584-BJQGZ,Yes,Yes
5134-IKDAY,Yes,No
1360-XFJMR,Yes,Yes
3070-DVEYC,Yes,Yes
5730-RIITO,No,No phone service
9058-MJLZC,Yes,No
5707-ORNDZ,Yes,Yes
0902-XKXPN,Yes,No
5177-RVZNU,Yes,No
0056-EPFBG,No,No phone service
8993-IZEUX,Yes,No
8696-JKZNU,Yes,Yes
5380-AFSSK,Yes,Yes
8190-ZTQFB,No,No phone service
0931-MHTEM,Yes,No
2055-PDADH,Yes,No
7515-LODFU,Yes,No
0440-UEDAI,Yes,No
1337-BOZWO,No,No phone service
0868-VJRDR,Yes,No
8714-EUHJO,Yes,Yes
6344-SFJVH,No,No phone service
3950-VPYJB,Yes,No
8041-TMEID,Yes,Yes
7321-ZNSLA,No,No phone service
6941-KXRRV,Yes,No
3721-CNEYS,Yes,No
8727-JQFHV,Yes,No
9475-NNDGC,Yes,Yes
1355-KUSBG,Yes,Yes
3688-FTHLT,Yes,Yes
0899-LIIBW,Yes,Yes
2568-OIADY,Yes,Yes
1384-RCUXW,Yes,Yes
5825-XJOCM,Yes,Yes
6848-YLDFR,Yes,No
8125-QPFJD,Yes,Yes
2320-YKQBO,Yes,No
1193-RTSLK,Yes,No
2302-ANTDP,Yes,Yes
5923-GXUOC,Yes,No
4973-RLZVI,Yes,No
7869-ZYDST,Yes,Yes
4501-UYKBC,Yes,Yes
1215-EXRMO,Yes,No
2305-MRGLV,Yes,No
8404-VIOMB,No,No phone service
5233-GEEAX,No,No phone service
2359-KLTEK,Yes,No
5304-EFJLP,Yes,Yes
2673-ZALNP,Yes,No
9184-GALIL,Yes,No
4393-RYCRE,Yes,No
9746-MDMBK,Yes,Yes
3162-ZJZFU,Yes,No
8404-GFGCZ,Yes,Yes
8875-AKBYH,Yes,Yes
4432-ADRLB,Yes,No
0533-UCAAU,Yes,Yes
1394-SUIUH,Yes,No
3521-MNKLV,Yes,No
2533-TIBIX,No,No phone service
8993-PHFWD,No,No phone service
1565-RHDJD,Yes,Yes
7137-RYLPP,Yes,Yes
3765-JXVKY,Yes,No
5092-STPKP,Yes,No
7330-WZLNC,Yes,Yes
0114-PEGZZ,Yes,Yes
3359-DSRKA,Yes,No
8639-NHQEI,Yes,Yes
7161-DFHUF,Yes,Yes
3957-LXOLK,Yes,Yes
3720-DBRWL,Yes,No
6635-MYYYZ,Yes,No
8565-WUXZU,Yes,No
5281-BUZGT,Yes,Yes
4994-OBRSZ,Yes,No
0562-FGDCR,Yes,Yes
2436-QBZFP,No,No phone service
3420-YJLQT,Yes,Yes
6040-CGACY,Yes,No
6582-PLFUU,Yes,No
8242-PDSGJ,No,No phone service
0264-CNITK,Yes,No
0089-IIQKO,Yes,Yes
7839-NUIAA,Yes,Yes
6075-QMNRR,Yes,No
5378-IKEEG,No,No phone service
5966-EMAZU,Yes,Yes
0440-EKDCF,Yes,No
4774-HHGGS,Yes,No
2718-GAXQD,Yes,No
2055-BFOCC,Yes,No
8180-AKMJV,Yes,No
4298-OYIFC,Yes,Yes
5566-SOEZD,Yes,No
9842-EFSYY,No,No phone service
2272-WUSPA,Yes,Yes
4584-LBNMK,Yes,Yes
3898-GUYTS,Yes,Yes
0930-EHUZA,Yes,No
6413-XKKPU,Yes,No
9975-SKRNR,Yes,No
3703-KBKZP,Yes,Yes
1449-XQEMT,Yes,No
2626-URJFX,Yes,Yes
4973-MGTON,Yes,No
3682-YEUWS,Yes,Yes
1223-UNPKS,Yes,No
2612-RRIDN,Yes,No
4735-ASGMA,Yes,Yes
3446-QDSZF,Yes,No
3669-LVWZB,No,No phone service
6892-EZDTG,Yes,Yes
5117-IFGPS,Yes,Yes
7379-FNIUJ,Yes,No
1627-AFWVJ,Yes,No
9725-SCPZG,Yes,No
5884-GCYMI,Yes,No
3217-FZDMN,Yes,No
4486-EFAEB,Yes,No
0060-FUALY,Yes,Yes
7853-GVUDZ,Yes,No
7480-QNVZJ,Yes,Yes
6954-OOYZZ,Yes,No
7088-FBAWU,Yes,No
8313-AFGBW,Yes,No
3943-KDREE,Yes,Yes
9239-ZBZZV,No,No phone service
3097-IDVPU,Yes,Yes
4398-HSCJH,Yes,Yes
2197-OMWGI,No,No phone service
2303-PJYHN,Yes,No
9795-VOWON,No,No phone service
1237-WIYYZ,Yes,No
1987-AUELQ,Yes,Yes
7852-LECYP,Yes,Yes
4430-UZIPO,No,No phone service
4822-LPTYJ,Yes,Yes
8165-CBKXO,No,No phone service
6527-PZFPV,Yes,No
4855-SNKMY,Yes,No
9593-CVZKR,Yes,Yes
8595-SIZNC,Yes,Yes
8008-HAWED,No,No phone service
7124-UGSUR,Yes,Yes
1862-SKORY,No,No phone service
5236-XMZJY,Yes,No
4827-DPADN,Yes,Yes
2694-CIUMO,Yes,Yes
5846-ABOBJ,Yes,Yes
1439-LCGVL,Yes,No
0909-SDHNU,No,No phone service
4647-XXZAM,Yes,No
1502-XFCVR,Yes,No
7740-KKCXF,No,No phone service
5360-XGYAZ,No,No phone service
9692-TUSXH,Yes,No
7912-SYRQT,Yes,Yes
3557-HTYWR,Yes,Yes
4816-JBHOV,Yes,No
8920-NAVAY,Yes,Yes
1699-TLDLZ,Yes,No
5600-PDUJF,Yes,No
8292-TYSPY,Yes,No
0567-XRHCU,No,No phone service
1867-BDVFH,Yes,Yes
2067-QYTCF,Yes,Yes
2359-QWQUL,Yes,No
9103-TCIHJ,Yes,Yes
7407-SUJIZ,Yes,No
9150-KPBJQ,Yes,No
0052-DCKON,Yes,Yes
3654-ARMGP,Yes,Yes
9699-UBQFS,Yes,Yes
9367-TCUYN,Yes,No
1261-FWTTE,No,No phone service
3528-HFRIQ,No,No phone service
0708-SJDIS,Yes,Yes
4140-WJAWW,Yes,No
2073-QBVBI,No,No phone service
6928-ONTRW,Yes,No
3320-VEOYC,Yes,Yes
5231-FIQPA,Yes,No
6617-WLBQC,Yes,Yes
2599-CIPQE,Yes,No
6653-CBBOM,Yes,No
8774-GSBUN,Yes,Yes
7326-RIGQZ,Yes,No
1401-FTHFQ,Yes,No
3247-ZVOUO,Yes,Yes
0254-FNMCI,Yes,No
1848-LBZHY,Yes,No
6101-IMRMM,Yes,No
8118-TJAFG,Yes,No
5429-LWCMV,Yes,Yes
7298-IZWLY,Yes,No
9758-MFWGD,No,No phone service
3955-JBZZM,Yes,No
1268-ASBGA,Yes,Yes
8943-URTMR,Yes,No
4815-TUMEQ,Yes,No
4713-LZDRV,Yes,No
9909-IDLEK,Yes,Yes
4092-OFQZS,Yes,No
1561-BWHIN,Yes,No
4325-NFSKC,Yes,Yes
9927-DSWDF,Yes,No
9500-LTVBP,Yes,Yes
7252-NTGSS,Yes,No
8149-AIQCG,Yes,Yes
1360-JYXKQ,Yes,No
2955-PSXOE,Yes,No
7762-URZQH,Yes,Yes
0899-WZRSD,Yes,Yes
3255-GRXMG,Yes,No
4828-FAZPK,Yes,Yes
6094-ZIVKX,Yes,No
6925-BAYGL,Yes,Yes
3262-EIDHV,Yes,Yes
7354-OIJLX,Yes,Yes
1376-HHBDV,Yes,No
6907-NZZIJ,Yes,Yes
6133-OZILE,No,No phone service
4135-FRWKJ,Yes,Yes
2911-UREFD,No,No phone service
3744-ZRRDZ,Yes,Yes
5673-TIYIB,No,No phone service
6551-ZCOTS,Yes,Yes
7191-ADRGF,No,No phone service
5018-LXQQG,Yes,No
6892-BOGQE,Yes,No
1602-IJQQE,Yes,Yes
4628-WQCQQ,Yes,No
1746-TGTWV,Yes,No
5995-SNNEW,Yes,Yes
8050-WYBND,No,No phone service
2821-WARNZ,Yes,No
4879-GZLFH,Yes,No
1644-IRKSF,Yes,No
8314-HTWVE,Yes,No
9402-ROUMJ,Yes,Yes
2507-QZPQS,Yes,Yes
7159-NOKYQ,Yes,Yes
5707-ZMDJP,Yes,No
8779-YIQQA,Yes,No
7136-IHZJA,Yes,No
8966-OIQHG,Yes,No
7074-STDCN,No,No phone service
3705-PSNGL,Yes,No
8739-QOTTN,Yes,No
1399-OUPJN,Yes,No
0277-BKSQP,Yes,No
6502-HCJTI,Yes,Yes
2606-RMDHZ,No,No phone service
5774-XZTQC,Yes,No
2676-SSLTO,Yes,Yes
6266-QHOJZ,Yes,Yes
7269-JISCY,Yes,No
0363-SVHYR,Yes,Yes
8547-NSBBO,Yes,Yes
8258-GSTJK,Yes,Yes
6861-OKBCE,Yes,No
9940-RHLFB,Yes,No
6591-QGOYB,Yes,Yes
9070-BCKQP,Yes,Yes
6421-SZVEM,Yes,No
1328-EUZHC,Yes,No
2995-UPRYS,Yes,No
8878-RYUKI,Yes,No
9633-DENPU,Yes,No
7811-JIVPF,Yes,No
7113-HIPFI,Yes,No
8541-QVFKM,Yes,Yes
6686-YPGHK,Yes,No
1383-EZRWL,Yes,No
9258-CNWAC,Yes,Yes
5371-VYLSX,Yes,Yes
6374-AFWOX,Yes,No
4759-TRPLW,Yes,No
5317-FLPJF,No,No phone service
7621-VPNET,Yes,Yes
6034-YMTOB,Yes,No
8563-IIOXK,Yes,No
4903-CNOZC,Yes,Yes
4353-HYOJD,Yes,No
8020-BWHYL,Yes,No
7267-FRMJW,Yes,No
2982-VPSGI,Yes,Yes
4188-FRABG,Yes,Yes
8199-ZLLSA,Yes,Yes
4128-ETESU,Yes,Yes
0620-DLSLK,Yes,No
4625-EWPTF,No,No phone service
5980-NOPLP,Yes,Yes
3850-OKINF,Yes,Yes
6892-XPFPU,Yes,Yes
8010-EZLOU,Yes,Yes
1156-ZFYDO,Yes,No
3295-YVUSR,Yes,Yes
8016-NCFVO,Yes,Yes
4119-ZYPZY,Yes,Yes
5549-ZGHFB,Yes,Yes
7577-SWIFR,Yes,No
0303-WMMRN,Yes,No
6408-OTUBZ,Yes,Yes
5204-HMGYF,Yes,No
1078-TDCRN,No,No phone service
3727-OVPRY,Yes,Yes
3797-FKOGQ,Yes,Yes
7622-NXQZR,No,No phone service
6196-HBOBZ,Yes,Yes
3970-XGJDU,Yes,No
7017-VFULY,Yes,No
5562-YJQGT,Yes,No
8807-OPMBM,Yes,Yes
5439-WIKXB,Yes,No
9874-QLCLH,Yes,Yes
8294-UIMBA,Yes,No
8109-YUOHE,Yes,No
5840-NVDCG,Yes,No
8092-NLTGF,Yes,Yes
5928-QLDHB,Yes,Yes
9840-EFJQB,Yes,No
0696-UKTOX,Yes,No
4801-KFYKL,Yes,No
3472-OAOOR,No,No phone service
6135-OZQVA,Yes,Yes
8062-YBDOE,Yes,No
2252-JHJGE,Yes,Yes
4188-PCPIG,Yes,No
6000-APYLU,Yes,No
7105-BENQF,Yes,No
7721-DVEKZ,Yes,No
3566-VVORZ,Yes,No
9507-HSMMZ,Yes,No
2480-SQIOB,Yes,No
0947-IDHRQ,Yes,No
7813-TKCVO,Yes,No
0128-MKWSG,No,No phone service
3672-YITQD,Yes,Yes
4350-ZTLPI,Yes,Yes
9048-JVYVF,Yes,No
0361-HJRDX,No,No phone service
5727-MYATE,Yes,Yes
3823-KYNQY,Yes,Yes
8988-ECPJR,Yes,Yes
7570-WELNY,Yes,Yes
3021-VLNRJ,Yes,No
3776-EKTKM,No,No phone service
2080-CAZNM,Yes,Yes
1028-FFNJK,Yes,Yes
6907-FLBER,Yes,Yes
3001-UNBTL,Yes,Yes
5982-PSMKW,Yes,Yes
3507-GASNP,Yes,No
7096-ZNBZI,Yes,Yes
1902-XBTFB,Yes,No
1676-MQAOA,Yes,No
0786-IVLAW,Yes,Yes
7566-DSRLQ,Yes,Yes
0643-OKLRP,Yes,Yes
7245-JMTTQ,Yes,Yes
6050-IJRHS,Yes,Yes
6202-JVYEU,Yes,No
8591-TKMZH,Yes,Yes
0734-OXWBT,Yes,No
4282-ACRXS,No,No phone service
0365-TRTPY,Yes,Yes
7349-ALMUX,Yes,No
9381-NDKME,No,No phone service
6502-KUGLL,Yes,No
1841-YSJGV,Yes,Yes
2794-XIMMO,No,No phone service
8382-SHQEH,Yes,Yes
3511-BFTJW,No,No phone service
7668-XCFYV,Yes,Yes
2983-ZANRP,Yes,No
7845-URHJN,Yes,No
3034-ZBEQN,No,No phone service
5018-HEKFO,Yes,Yes
2923-ARZLG,Yes,No
3976-NLDEZ,Yes,No
2282-YGNOR,Yes,No
5336-UFNZP,Yes,Yes
6854-EXGSF,Yes,Yes
1241-EZFMJ,Yes,Yes
9233-PSYHO,Yes,Yes
5376-PCKNB,Yes,Yes
8044-BGWPI,Yes,No
4060-LDNLU,Yes,Yes
3589-PPVKW,Yes,No
8327-LZKAS,Yes,Yes
5887-IKKYO,Yes,Yes
1075-BGWOH,Yes,Yes
1755-RMCXH,Yes,No
0302-JOIVN,Yes,No
3858-XHYJO,Yes,Yes
4299-SIMNS,Yes,Yes
7025-IWFHT,Yes,No
