CustomerID,MonthlyCharges,TotalCharges
7404-JLKQG,57.55,161.45
7421-ZLUPA,29.25,226.95
8972-HJWNV,84.55,646.85
3274-NSDWE,19.6,1441.65
2632-IVXVF,111.75,7511.3
3692-JHONH,106.5,5621.85
8915-NNTRC,107.7,7919.8
5914-GXMDA,19.3,593.2
7463-IFMQU,20.05,1423.65
2920-RNCEZ,69.95,69.95
2541-YGPKE,63.7,2763.35
8515-OCTJS,24.75,692.1
5382-TEMLV,50.9,2298.55
3441-CGZJH,60.4,2640.55
9592-ERDKV,79.25,2911.8
2860-RANUS,85.8,1727.5
5261-QSHQM,24.45,86.6
4778-IZARL,110.1,6705.7
0432-CAJZV,90.7,237.65
7008-LZVOZ,25.3,1672.35
8868-WOZGU,105.7,2979.5
1200-TUZHR,85.2,695.75
9365-CSLBQ,24.35,1654.6
1334-FJSVR,24.25,24.25
5884-FBCTL,25.1,1857.85
7130-CTCUS,54.55,825.1
6242-FEGFD,96.6,6424.25
7625-XCQRH,76.5,837.95
6194-HBGQN,81.15,4126.2
7634-WSWDB,38.5,330.8
6986-IXNDM,92.9,1337.45
1731-TVIUK,93.5,362.2
2987-BJXIK,84.7,5991.05
9769-TSBZE,66.0,4891.5
0406-BPDVR,101.5,5373.1
0618-XWMSS,74.9,2068.55
1395-WSWXR,20.75,487.05
6023-GSSXW,61.45,4131.2
6752-APNJL,54.5,2301.15
5276-KQWHG,69.6,131.65
0420-HLGXF,99.75,4036.0
7446-KQISO,109.75,4900.65
9823-EALYC,80.85,5727.45
0582-AVCLN,20.3,743.05
5803-NQJZO,67.8,4804.65
2565-JSLRY,24.05,24.05
2607-DHDAK,19.8,1414.65
1073-XXCZD,25.7,1443.65
0743-HRVFF,56.15,2898.95
4006-HKYHO,86.7,5309.5
3727-JEZTU,20.4,20.4
8143-ETQTI,19.65,451.55
6689-KXGBO,50.55,50.55
9667-TKTVZ,54.35,117.05
3657-COGMW,108.1,5839.3
8570-KLJYJ,54.45,1893.5
7754-IXRMC,45.35,45.35
9473-CBZOP,59.0,1654.45
2969-WGHQO,69.45,477.05
6615-NGGZJ,100.55,1415.55
4334-HOWRP,64.95,4546.0
4255-DDUOU,20.5,20.5
5863-OOKCL,18.85,163.2
1686-STUHN,19.8,849.9
1329-VHWNP,25.05,189.95
2984-MIIZL,74.8,321.9
0266-GMEAO,114.3,8058.55
5590-YRFJT,24.45,482.8
5574-NXZIU,109.2,7049.75
0019-GFNTW,45.05,2560.1
4256-ZWTZI,51.0,286.8
8309-PPCED,110.45,7982.5
4098-NAUKP,84.65,5683.6
5196-WPYOW,60.05,3994.05
4608-LCIMN,44.65,369.15
1485-YDHMM,93.25,4631.7
4054-CUMIA,20.25,401.95
0603-TPMIB,25.45,1534.05
2525-GVKQU,20.6,1093.0
8161-QYMTT,94.1,701.3
9581-GVBXT,34.8,1980.3
5862-BRIXZ,60.75,2893.4
5404-GGUKR,51.35,262.3
3308-JSGML,64.05,3886.85
2126-GSEGL,84.8,5917.55
3677-TNKIO,71.0,914.0
0440-QEXBZ,50.15,2139.1
2434-EEVDB,94.6,5948.7
6762-QVYJO,59.75,3624.35
6199-IWKGC,100.25,4753.85
2675-DHUTR,98.9,5780.7
8152-VETUR,97.7,6869.7
9667-EQRXU,40.3,1172.95
7446-YPODE,60.25,662.95
9522-BNTHX,56.25,1765.95
4676-WLUHT,46.2,2431.95
3329-WDIOK,50.6,155.35
7980-MHFLQ,24.9,1859.2
2873-ZLIWT,84.85,3303.05
3415-TAILE,65.7,134.35
0757-WCUUZ,63.35,3409.1
1629-DQQVB,50.1,709.5
1915-IOFGU,70.5,70.5
3045-XETSH,94.85,953.45
0374-AACSZ,50.15,50.15
7239-HZZCX,19.75,19.75
4872-VXRIL,64.65,3665.55
9140-CZQZZ,79.6,5515.8
3423-HHXAO,19.5,272.0
9938-TKDGL,99.55,6668.0
0531-ZZJWQ,74.0,4052.4
6537-QLGEX,38.9,664.4
2688-BHGOG,79.55,718.55
7683-CBDKJ,65.45,937.6
0946-CLJTI,98.7,5812.6
3160-TYXLT,46.3,2546.85
1325-USMEC,99.35,6944.5
0916-QOFDP,95.8,1346.3
0628-CNQRM,67.5,1544.05
5606-AMZBO,78.15,765.15
6199-IPCAO,26.1,692.55
7665-TOALD,69.6,69.6
0112-QWPNC,84.35,4059.35
0324-BRPCJ,100.2,6851.65
2777-PHDEI,78.05,78.05
5640-CAXOA,40.35,1187.05
2235-EZAIK,79.2,5401.9
3847-BAERP,20.9,247.0
1196-AMORA,73.6,520.0
4282-YMKNA,74.75,706.6
1453-RZFON,49.9,49.9
8263-OKETD,68.9,1370.35
0670-KDOMA,20.25,20.25
2476-YGEFM,76.0,2215.25
8687-BAFGU,74.0,74.0
0641-EVBOJ,82.3,214.4
0829-XXPLX,89.4,1871.15
9974-JFBHQ,99.15,6171.2
5356-RHIPP,20.2,20.2
6624-JDRDS,29.45,161.45
0608-JDVEC,19.8,1013.2
9780-FKVVF,59.15,336.7
1919-RTPQD,44.75,333.65
5214-NLTIT,90.8,6511.8
3345-PBBFH,49.55,393.45
5055-BRMNE,106.7,7009.5
9189-JWSHV,93.55,2264.05
2190-PHBHR,94.45,6921.7
2650-GYRYL,19.45,600.25
0746-JTRFU,25.05,56.35
5208-FVQKB,67.95,4664.15
7184-LRUUR,65.25,1441.8
6627-CFOSN,99.45,5623.7
3982-JGSFD,20.35,695.85
1574-DYCWE,19.95,1028.75
7247-XOZPB,77.4,4155.95
2466-FCCPT,19.7,395.6
6211-WWLTF,99.7,6330.4
4826-TZEVA,74.8,2971.7
6016-NXBNJ,19.15,638.0
9138-EFSMO,78.95,2034.25
0576-WNXXC,95.55,2510.2
4632-XJMEX,62.85,3419.5
8910-LEDAG,71.55,2427.35
3452-GWUIN,94.95,1760.25
2716-GFZOR,86.1,3551.65
3724-UCSHY,19.55,122.9
8626-XHBIE,24.8,1424.2
4628-CTTLA,39.3,2111.45
3192-LNKRK,84.05,2909.95
4439-YRNVD,36.25,374.0
2876-VBBBL,20.25,20.25
6834-NXDCA,23.9,300.8
2208-UGTGR,98.6,5581.05
3005-TYFRD,103.65,5676.65
8670-MEFCP,92.9,3379.25
3079-BCHLN,19.9,942.95
7777-UNYHB,20.1,232.4
5597-GLBUC,85.45,85.45
7278-CKDNC,80.5,2088.45
2748-MYRVK,99.9,6137.0
8450-UYIBU,39.85,1434.6
2969-VAPYH,60.5,3870.0
4822-YCXMX,84.8,2043.45
7181-OQCUT,103.85,2215.0
8474-UMLNT,67.8,842.25
9821-POOTN,75.2,2576.2
3836-FZSDJ,24.85,1901.0
9142-XMYJH,19.35,601.6
6559-ILWKJ,49.35,3515.25
0187-QSXOE,89.0,605.45
7733-UDMTP,55.0,3094.05
2649-HWLYB,76.15,4929.55
5214-CHIWJ,20.3,595.05
4229-CZMLL,74.9,469.8
6904-JLBGY,117.35,8436.25
2465-BLLEU,19.75,19.75
1685-VAYJF,45.2,492.0
8874-EJNSR,25.2,987.95
6917-YACBP,89.75,5496.9
5049-MUBWG,75.0,1908.35
4223-WOZCM,49.95,107.1
0769-MURVM,65.7,4575.35
9253-VIFJQ,67.05,4309.55
7030-FZTFM,110.9,7922.75
9741-YLNTD,87.95,522.35
5917-RYRMG,19.8,587.7
5120-ZBLAI,75.7,3876.2
1194-BHJYC,62.15,3778.85
3663-MITLP,101.25,1457.25
0906-QVPMS,115.15,8349.45
9025-ZRPVR,18.95,185.6
1905-OEILC,19.5,19.5
7858-GTZSP,86.55,1066.9
3285-UCQVC,28.6,973.55
6248-BSHKG,20.4,1226.45
4685-TFLLS,19.8,342.3
3470-BTGQO,45.65,985.05
1209-VFFOC,56.4,3948.45
8224-DWCKX,73.3,828.05
5482-PLVPE,24.35,41.85
4553-DVPZG,101.35,6164.7
4902-OHLSK,98.65,2862.75
6917-IAYHD,33.6,33.6
0495-ZBNGW,79.9,343.95
8620-RJPZN,20.7,20.7
7572-KPVKK,104.05,6590.5
2642-MAWLJ,20.25,717.95
2357-COQEK,103.3,2890.65
7103-ZGVNT,73.7,4885.85
3737-GCSPV,96.2,1222.05
2027-WKXMW,108.75,6871.7
7137-NAXML,20.15,405.6
2428-ZMCTB,19.75,208.25
2961-VNFKL,25.95,1801.9
1768-HNVGJ,70.05,3062.45
6963-KQYQB,24.05,1764.75
5934-RMPOV,84.75,1816.75
1207-BLKSA,23.05,1255.1
4088-YLDSU,104.15,5743.05
8316-BBQAY,59.95,3921.1
1166-PQLGG,19.55,1463.45
3146-JTQHR,19.6,189.45
4291-YZODP,20.05,96.8
4395-PZMSN,85.55,408.5
6427-FEFIG,78.6,1846.65
0017-IUDMW,116.8,8456.75
8706-HRADD,43.55,1011.5
9955-QOPOY,60.8,4263.4
4385-ZKVNW,54.9,2549.1
5446-DKWYW,65.2,3965.05
2034-CGRHZ,102.95,2496.7
5797-APWZC,90.6,90.6
3683-QKIUE,50.8,288.05
4228-ZGYUW,90.05,368.1
9031-ZVQPT,108.2,7840.6
2990-IAJSV,92.0,6632.75
8107-KNCIM,75.1,1013.35
9027-YFHQJ,25.05,152.95
5176-LDKUH,75.15,3772.65
4644-OBGFZ,19.5,1026.35
7926-IJOOU,19.3,19.3
6480-YAGIY,112.2,5031.85
4029-HPFVY,70.3,220.4
7602-DBTOU,19.6,1416.5
5345-BMKWB,20.25,158.35
3519-ZKXGG,75.85,256.6
5457-COLHT,80.65,5542.55
6416-TVAIH,68.5,68.5
5451-YHYPW,115.75,8443.7
5108-ADXWO,73.5,791.75
7998-WNZEM,80.6,5708.2
3066-RRJIO,69.95,69.95
4664-NJCMS,59.55,2016.3
0307-BCOPK,19.05,326.65
7629-WFGLW,95.65,5471.75
2542-HYGIQ,19.95,19.95
6715-OFDBP,70.05,346.4
5016-LIPDW,19.4,1061.6
6481-LXPWL,36.1,1971.5
1567-DSCIC,94.0,773.65
2150-UWTFY,61.15,1422.05
6124-ACRHJ,19.75,19.75
9362-MWODR,64.1,2460.35
9975-GPKZU,19.75,856.5
9625-RZFUK,19.7,1275.85
5153-LXKDT,110.2,7467.5
5161-UBZXI,106.35,7261.75
1020-JPQOW,90.55,5116.6
7919-ZODZZ,65.9,660.05
0565-JUPYD,104.5,6590.8
6867-ACCZI,52.5,1208.15
5939-XAIXZ,56.1,1033.9
9054-FOWNV,88.75,1885.15
2683-BPJSO,84.45,2467.1
2157-MXBJS,75.3,989.45
8207-VVMYB,26.0,2006.95
9732-EQMWY,99.4,5025.0
9360-AHGNL,109.55,4830.25
1087-UDSIH,19.6,59.75
5269-NRGDP,73.15,3088.25
6195-MELTI,54.65,3134.7
5485-WUYWF,66.4,94.55
2121-JAFOM,115.55,8312.4
8818-DOPVL,104.45,4863.85
2632-UCGVD,100.05,6871.9
5445-PZWGX,102.0,6529.25
1227-UDMZR,91.15,6637.9
5198-HQAEN,89.7,3165.6
9170-CCKOU,90.2,1454.15
2167-FQSTQ,92.4,6786.1
2819-GWENI,19.9,543.0
1043-YCUTE,25.15,1327.15
3814-MLAXC,79.85,2404.15
3572-UUHRS,18.85,867.3
2692-PFYTJ,25.75,25.75
1226-UDFZR,49.6,114.7
5955-EPOAZ,20.95,109.5
6821-JPCDC,97.05,4692.95
8815-LMFLX,25.4,546.85
9135-HSWOC,19.7,1274.05
8582-KRHPJ,35.0,1782.4
5811-IWXYM,101.25,5301.1
7044-YAACC,70.2,280.35
8189-XRIKE,90.95,2897.95
1506-YJTYT,73.85,3371.0
4123-DVHPH,88.05,801.3
6425-YQLLO,105.95,6975.25
5442-UTCVD,91.85,257.05
2228-BZDEE,20.1,1079.45
7734-DBOAI,40.1,40.1
2789-CZANW,110.3,6997.3
2091-RFFBA,73.9,2217.15
2114-MGINA,89.8,1129.1
7596-LDUXP,85.15,979.05
3740-RLMVT,60.95,4119.4
4489-SNOJF,72.25,2568.55
2192-OZITF,73.55,3349.1
5651-CPDND,46.0,492.1
2186-QZEYA,58.55,1718.95
1131-ALZWV,24.6,605.25
7729-XBTWX,19.75,1344.5
9134-WYRVP,86.35,4267.15
3284-SVCRO,25.5,1121.05
9732-OUYRN,19.0,918.7
0559-CKHUS,19.55,521.8
2931-SVLTV,110.1,4469.1
6899-PPEEA,96.55,3580.3
7504-UWHNB,69.75,1729.35
2582-FFFZR,50.6,1073.3
8908-NMQTX,65.6,4566.5
2187-LZGPL,40.1,293.3
1431-AIDJQ,82.1,2603.1
6288-LBEAR,79.1,1783.75
4597-NUCQV,101.25,2440.15
9019-QVLZD,79.55,79.55
8413-YNHNV,90.65,6322.1
5808-TOTXO,20.55,57.4
4369-NYSCF,75.75,4284.65
6333-YDVLT,110.0,7138.65
5324-KTGCG,20.85,1539.75
5599-HVLTW,80.35,1058.1
7394-LWLYN,70.15,123.8
3707-LRWZD,84.05,2781.85
6873-UDNLD,67.45,2731.0
2700-LUEVA,20.75,20.75
1455-ESIQH,89.1,89.1
0958-YHXGP,69.9,497.3
1101-SSWAG,51.1,711.15
2979-SXESE,94.4,1607.2
4013-TLDHQ,78.25,1490.95
5743-KHMNA,25.55,1898.1
4194-FJARJ,60.0,3273.95
5325-UWTWJ,90.55,2929.75
3969-GYXEL,76.4,838.7
9208-OLGAQ,84.95,1443.65
3244-CQPHU,110.1,7746.7
2674-MLXMN,99.65,6951.15
9708-HPXWZ,45.4,214.75
6992-TKNYO,69.0,2669.45
4468-YDOVK,48.65,235.2
3754-DXMRT,44.15,92.65
5792-JALQC,59.85,3103.25
7130-VTEWQ,75.75,606.25
2200-DSAAL,80.65,5330.2
4302-ZYFEL,20.55,1403.1
9351-LZYGF,66.4,2727.8
4366-CTOUZ,100.2,5038.45
6121-VZNQB,19.1,19.1
7903-CMPEY,80.3,80.3
1518-OMDIK,44.55,1462.6
6671-NGWON,20.35,150.6
0595-ITUDF,91.8,5960.5
6996-KNSML,74.9,74.9
1955-IBMMB,20.2,1192.3
0096-BXERS,50.35,314.55
3806-YAZOV,18.8,56.0
7998-ZLXWN,20.45,330.8
6253-WRFHY,64.75,877.35
9133-AYJZG,98.7,2249.1
2675-OTVVJ,89.45,2807.65
8680-CGLTP,58.75,1696.2
8430-TWCBX,20.7,1032.05
5018-GWURO,85.6,4902.8
6741-QRLUP,80.3,4995.35
4737-HOBAX,79.8,5034.05
0537-QYZZN,79.85,1857.75
3340-QBBFM,54.1,1992.85
1704-NRWYE,80.85,751.65
2592-SEIFQ,24.75,66.95
8200-KLNYW,80.9,1714.95
3372-CDXFJ,24.5,343.6
4781-ZXYGU,20.15,20.15
7632-YUTXB,20.05,520.1
2718-YSKCS,19.6,1387.45
9896-UYMIE,114.3,7383.7
0853-NWIFK,100.3,4483.95
8212-CRQXP,80.0,1706.45
6980-CDGFC,20.85,1327.4
7691-XVTZH,89.95,5974.3
2520-SGTTA,20.0,
7481-ATQQS,90.85,4515.85
2277-VWCNI,48.75,179.85
1088-CNNKB,80.0,5040.2
8642-GVWRF,79.7,165.0
1930-BZLHI,20.35,422.7
3400-ESFUW,57.55,3046.4
5868-YTYKS,20.25,20.25
3525-DVKFN,19.4,358.05
1482-OXZSY,100.4,2936.25
0377-JBKKT,57.95,1271.8
5778-BVOFB,59.5,530.05
3373-YZZYM,19.2,19.2
2057-ZBLPD,86.5,1808.7
0228-MAUWC,59.55,1144.6
5502-RLUYV,103.95,7446.9
0023-HGHWL,25.1,25.1
7663-YJHSN,103.95,7556.9
4915-BFSXL,68.95,4858.7
3086-RUCRN,103.1,6595.0
5215-LNLDJ,24.7,149.05
7576-JMYWV,110.2,4972.1
9039-RBEEE,48.95,1880.85
0257-KXZGU,62.45,2045.55
1307-ATKGB,89.55,2187.15
8417-FMLZI,83.55,477.55
3714-XPXBW,78.9,2976.95
1850-AKQEP,20.35,178.7
2824-DXNKN,71.45,5025.85
5227-JSCFE,46.35,3353.4
0848-ZGQIJ,94.65,1461.15
3621-CHYVB,49.9,2782.4
8042-RNLKO,25.45,1699.15
1792-UXAFY,89.15,1496.9
5372-FBKBN,20.75,452.2
0420-TXVSG,66.1,4428.45
6217-TOWGS,75.4,1322.55
0515-YPMCW,70.45,70.45
0378-XSZPU,60.3,3563.8
1045-LTCYT,21.05,139.75
1544-JJMYL,69.35,1927.3
4636-JGAAI,88.85,3000.25
6874-SGLHU,97.0,3021.3
5951-AOFIH,66.4,2245.4
4729-XKASR,24.75,24.75
3059-NGMXB,69.2,944.65
8652-YHIYU,79.5,1264.2
5278-PNYOX,100.65,4917.75
5449-FIBXJ,103.3,2012.7
3486-HOOGQ,79.7,5743.3
5061-PBXFW,61.4,1864.65
8630-FJLIB,69.8,1221.65
3891-NLXJB,40.55,1390.85
4749-OJKQU,75.65,302.35
0577-WHMEV,90.7,1374.9
5453-AXEPF,80.5,1336.9
3639-XJHKQ,60.6,1297.8
3716-LRGXK,101.15,6067.4
2263-SFSQZ,24.95,1222.25
9950-MTGYX,20.3,487.95
3397-AVTKU,60.0,2548.55
4825-FUREZ,20.25,835.5
9837-BMCLM,78.5,242.05
2672-OJQZP,44.75,44.75
0137-UDEUO,19.85,63.75
3134-DSHVC,98.0,6218.45
6161-UUUTA,79.9,260.9
7821-DPRQE,107.7,7320.9
6543-XRMYR,99.7,2967.35
2001-EWBQU,104.7,6333.8
4925-LMHOK,58.6,939.7
1608-GMEWB,93.9,4200.25
6695-AMZUF,86.45,5950.2
1455-UGQVH,98.5,1037.75
8410-BGQXN,19.4,93.4
8280-MQRQN,50.45,50.45
1619-YWUBB,24.95,1614.9
7611-YKYTC,75.0,1573.95
2037-SGXHH,94.65,3624.3
3178-FESZO,100.25,100.25
0365-GXEZS,78.2,1468.75
0082-OQIQY,94.2,2607.6
6087-MVHJH,88.45,1422.1
4603-JANFB,69.85,69.85
3018-TFTSU,81.7,858.6
3606-SBKRY,50.05,1523.4
4806-KEXQR,79.9,324.3
0667-NSRGI,69.55,3435.6
7083-YNSKY,25.4,399.6
6893-ODYYE,90.1,4549.45
8242-JSVBO,44.65,322.5
2479-BRAMR,83.75,3273.55
9541-ZPSEA,80.35,5375.15
2665-NPTGL,98.1,2510.7
1139-WUOAH,53.35,3090.05
4693-VWVBO,19.55,61.05
7434-SHXLS,20.9,20.9
6937-GCDGQ,48.95,955.6
0988-JRWWP,54.2,140.4
5075-JSDKI,24.45,1493.1
7908-QCBCA,69.4,69.4
8644-XYTSV,40.15,1626.05
6711-FLDFB,74.9,541.15
3873-WOSBC,25.6,1784.9
7465-ZZRVX,70.35,70.35
7975-JMZNT,91.7,6075.9
7251-XFOIL,89.2,5500.6
4116-IQRFR,24.1,73.1
3714-JTVOV,74.15,3229.4
8259-DZLIZ,53.85,3399.85
0442-ZXKVS,115.6,6431.05
7853-WNZSY,19.75,19.75
3120-FAZKD,24.05,1230.9
8606-OEGQZ,25.3,454.65
0225-ZORZP,84.3,235.05
4702-IOQDC,70.1,70.1
9489-JMTTN,89.75,6595.9
0575-CUQOV,97.95,5867.0
0967-BMLBD,20.0,196.35
6178-KFNHS,78.3,909.25
2830-LEWOA,103.9,6449.15
5006-MXVRN,20.7,762.45
1264-BYWMS,96.8,5283.95
9658-WYUFB,94.4,1617.5
8327-WKMIE,20.15,785.75
6917-FIJHC,26.0,1776.0
5329-KRDTM,77.35,5396.25
7797-EJMDP,66.05,574.5
3530-VWVGU,19.9,400.3
2013-SGDXK,84.3,84.3
6368-NWMCE,68.15,2656.3
3633-CDBUW,80.85,1445.95
0707-HOVVN,75.5,5212.65
8580-QVLOC,92.45,6440.25
3956-MGXOG,80.6,2244.95
9274-UARKJ,83.2,1130.0
4077-HWUYD,87.55,6463.15
2012-NWRPA,99.55,1131.2
8808-ELEHO,81.25,585.95
0103-CSITQ,109.4,6252.7
3506-LCJDC,19.95,19.95
8671-KKKOS,45.55,2062.15
7305-ZWMAJ,20.7,587.1
9518-XXBXE,75.3,720.45
3934-HXCFZ,99.25,2186.4
6578-KRMAW,93.4,2979.3
4860-IJUDE,73.75,956.65
7666-WKRON,80.45,3201.55
9688-YGXVR,88.15,3973.2
0423-UDIJQ,49.2,447.9
1945-XISKS,19.65,1335.2
4910-AQFFX,79.35,661.25
2154-KVJFF,79.75,1111.85
5360-LJCNJ,105.15,7555.0
2607-FBDFF,49.0,49.0
9647-ERGBE,100.05,3046.15
3428-XZMAZ,69.35,69.35
1100-DDVRV,49.8,836.35
0378-TOVMS,85.8,272.2
4355-HBJHH,79.7,5293.4
6728-WYQBC,20.95,20.95
9058-CBREO,50.55,50.55
9029-FEGVJ,79.3,2570.0
7216-KAOID,19.5,798.2
0318-QUUOB,80.55,80.55
6145-NNPNO,44.15,44.15
5520-FVEWJ,84.5,916.9
5339-TJFEK,105.5,6487.2
5572-ZDXHY,84.3,1855.65
2074-GUHPQ,92.7,1556.85
4625-XMOYM,26.25,1988.05
5827-MWCZK,96.95,5432.2
1385-TQOZW,20.45,147.55
5914-XRFQB,115.8,8424.9
4329-YPDDQ,108.2,2203.7
4804-NCPET,20.2,387.4
3750-CKVKH,67.75,116.65
5944-UGLLK,54.9,3045.75
8063-GBATB,85.25,2287.25
7787-BNTZM,20.15,130.5
2252-ISRNH,90.35,767.9
9415-TPKRV,55.75,446.8
5322-TEUJK,114.6,8100.25
4547-KQRTM,80.05,830.7
4877-EVATK,20.0,20.0
1866-DIOQZ,66.8,4689.15
8375-KVTHK,100.3,6754.35
2697-NQBPF,105.35,3540.65
3709-OIJEA,85.2,2184.6
7639-SUPCW,48.8,1054.6
1386-ZIKUV,18.95,130.55
0599-XNYDO,69.8,1540.35
6377-WHAOX,106.15,6411.25
6855-VLGOS,20.55,1432.55
8999-XXGNS,105.75,7629.85
8746-OQQRW,25.25,101.9
3181-MIZBN,19.75,313.4
0471-ARVMX,104.85,6312.9
7766-CLTIC,60.95,629.55
5650-YLIBA,81.15,2640.55
0825-CPPQH,19.1,1372.45
9084-OAYKL,20.8,1212.25
6122-LJADA,90.15,6237.05
2400-XIWIO,90.1,6310.9
7524-VRLPL,74.1,5031.0
1069-XAIEM,85.05,85.05
7569-NMZYQ,118.75,8672.45
5201-USSQZ,85.9,2196.45
2105-PHWON,95.0,3008.15
1494-EJZDW,20.15,220.8
4884-TVUQF,101.3,5779.6
8003-EWNDZ,21.2,222.65
1897-RCFUM,24.2,914.6
9256-JTBNZ,20.3,246.3
4658-HCOHW,102.8,2110.15
2211-RMNHO,85.3,5560.0
2432-TFSMK,89.6,1633.0
3440-JPSCL,99.95,547.65
4929-ROART,56.25,969.85
1834-ABKHQ,50.95,2610.65
1741-WTPON,115.85,6567.9
3932-IJWDZ,103.65,4747.85
1240-HCBOH,26.1,1759.55
3594-KADLU,35.1,101.1
8065-BVEPF,99.1,6496.15
3796-ENZGF,67.25,4234.15
1734-ZMNTZ,25.0,300.7
2853-CWQFQ,59.55,59.55
0813-TAXXS,77.8,4323.35
2519-TWKFS,55.1,1466.1
2889-FPWRM,117.8,8684.8
0626-QXNGV,24.15,1776.45
6723-CEGQI,45.25,2933.95
6987-XQSJT,79.5,4370.25
4732-RRJZC,20.25,144.35
9499-XPZXM,64.75,4804.75
4338-EYCER,54.6,1125.2
3007-FDPEA,20.7,39.85
6350-XFYGW,94.75,422.4
4290-BSXUX,79.65,251.75
8513-OLYGY,115.8,8332.15
0311-QYWSS,49.45,314.6
8705-DWKTI,83.8,4331.4
8755-IWJHN,95.35,6382.0
0325-XBFAC,94.7,740.3
4480-QQRHC,74.05,600.15
0929-PECLO,89.6,5538.8
3680-CTHUH,116.6,7049.5
1202-KKGFU,54.2,690.5
6112-KTHFQ,19.3,279.3
1852-XEMDW,65.05,1427.55
2462-XIIJB,92.5,452.7
4760-XOHVN,19.45,19.45
1820-DJFPH,24.05,1709.15
9426-SXNHE,18.75,53.15
9068-FHQHD,20.15,777.35
1269-FOYWN,20.0,860.85
9470-YFUYI,71.0,5012.1
7817-BOQPW,75.55,166.3
7402-EYFXX,93.6,2404.1
1853-UDXBW,70.0,70.0
9895-VFOXH,24.4,24.4
5458-CQJTA,74.8,4820.15
1230-QAJDW,65.25,209.9
5701-ZIKJE,50.55,610.75
5219-YIPTK,104.4,3409.6
5032-MIYKT,70.7,70.7
7396-VJUZB,45.25,155.35
9717-QEBGU,70.3,144.0
5172-RKOCB,108.95,7875.0
6509-TSGWN,26.45,911.6
3540-RZJYU,86.2,1270.2
3178-CIFOT,19.65,478.1
2091-MJTFX,51.2,1561.5
4530-NDRKU,19.05,761.85
5985-TBABQ,74.75,2282.95
9800-ONTFE,75.8,1615.1
6743-HHQPF,25.1,1097.15
8455-HIRAQ,44.45,369.3
6616-AALSR,104.3,6725.3
0883-EIBTI,19.5,31.55
9415-ZNBSX,89.0,6293.2
4018-KJYUY,20.15,432.5
0722-TROQR,74.9,321.75
7571-YXDAD,74.9,147.15
3884-UEBXB,36.15,2434.45
8780-RSYYU,19.2,532.1
5537-UXXVS,19.25,375.25
1791-PQHBB,61.2,125.95
8701-DGLVH,20.45,1042.65
8741-LQOBK,35.05,1620.25
3393-FMZPV,100.25,2387.75
8082-GHXOP,44.0,659.35
6402-ZFPPI,102.8,2660.2
0980-FEXWF,50.35,1285.8
7486-KSRVI,100.0,4211.55
3011-WQKSZ,20.0,377.55
8443-WVPSS,99.85,990.9
3006-XIMLN,94.2,193.8
8218-FFJDS,86.4,6058.95
1986-PHGZF,58.4,964.9
9965-YOKZB,83.85,790.15
0504-HHAPI,88.3,2467.75
9360-OMDZZ,94.1,2322.85
6305-YLBMM,104.05,7262.0
0345-XMMUG,108.9,4854.3
8024-XNAFQ,107.4,7748.75
3647-GMGDH,94.7,1914.9
2988-GBIVW,90.85,6470.1
2832-SCUCO,19.9,57.4
7036-ZZKBD,66.4,2019.8
3791-LGQCY,100.65,5688.05
0265-PSUAE,100.7,1522.7
0463-TXOAK,25.6,1334.5
0594-UFTUL,19.85,252.0
9509-MPYOD,20.75,700.45
9128-CPXKI,95.8,5655.45
0129-KPTWJ,94.65,6747.35
8166-ZZTFS,80.55,5265.1
5855-EIBDE,106.65,5174.35
5365-LLFYV,45.85,105.6
5956-YHHRX,104.35,2271.85
6008-NAIXK,55.45,2966.95
2956-GGUCQ,78.85,1772.25
1928-BXYIV,61.15,61.15
5760-FXFVO,78.95,494.95
6595-COKXZ,44.45,44.45
0961-ZWLVI,109.2,5290.45
5181-OABFK,61.3,3346.8
4007-NHVHI,96.85,5219.65
7816-VGHTO,40.55,217.5
5871-DGTXZ,19.8,607.7
7550-WIQVA,108.25,5431.4
7544-ZVIKX,105.05,6004.85
0016-QLJIS,90.45,5957.9
7508-DQAKK,86.4,5442.05
5176-OLSKT,66.9,4370.25
9356-AXGMP,110.7,4428.6
3556-BVQGL,20.0,416.45
0362-ZBZWJ,84.9,3067.2
8979-CAMGB,102.1,6688.1
4211-MMAZN,20.25,20.25
7581-EBBOU,70.15,4224.7
4274-OWWYO,74.35,74.35
5073-RZGBK,80.05,4042.2
1541-ETJZO,62.05,62.05
2192-CKRLV,49.2,3580.95
3154-HMWUU,20.5,1198.8
6119-SPUDB,38.25,1755.35
6522-OIQSX,54.95,3772.5
7813-ZGGAW,96.6,2877.95
8748-HFWBO,19.9,357.7
1052-QJIBV,19.9,1397.3
1319-YLZJG,84.6,959.9
4106-HADHQ,80.0,3182.95
0723-FDLAY,85.25,3704.15
3050-RLLXC,81.25,4620.4
9298-WGMRW,115.5,8312.75
2369-UAPKZ,104.1,541.9
3088-LHEFH,79.0,929.3
2778-OCLGR,39.1,971.3
6583-KQJLK,94.65,1285.05
8544-JNBOX,20.8,1521.2
6681-ZSEXG,59.5,3389.25
6139-ZZRBQ,20.05,1198.05
6116-RFVHN,100.45,3414.65
0637-KVDLV,76.5,162.45
8884-FEEWR,20.6,754.0
3125-RAHBV,20.3,467.15
6633-MPWBS,49.2,216.9
0373-AIVNJ,39.55,373.0
